Bike index,x_zero,y_zero,x_rear_wheel_center,y_rear_wheel_center,x_BB,y_BB,x_front_wheel_center,y_front_wheel_center,x_head_tube_top,y_head_tube_top,x_rear_tube_connect_seat_tube,y_rear_tube_connect_seat_tube,x_top_tube_connect_seat_tube,y_top_tube_connect_seat_tube,x_top_tube_connect_head_tube,y_top_tube_connect_head_tube,x_down_tube_connect_head_tube,y_down_tube_connect_head_tube,x_stem_top,y_stem_top,x_front_fork,y_front_fork,x_saddle_top,y_saddle_top,x_seat_tube_top,y_seat_tube_top
1326,77.36322091094036,142.32579532387888,77.36322091094036,142.32579532387888,118.17250623823844,148.80183978535837,178.47821723862174,142.32579532387888,156.12876353236646,87.40670138600382,101.57097942303002,96.62010201373943,101.57097942303002,96.25879218520078,158.83858724640635,96.07813727093146,161.64419244820624,104.38144616074425,165.6894663527965,85.19943921996204,170.21984684537387,126.78947269671686,100.32148507027303,81.74833442203132,100.32148507027303,92.18563383216352
1327,84.4653147887769,148.6546569566884,84.4653147887769,148.6546569566884,117.45145139827846,144.20973553085474,170.43726971947433,148.6546569566884,156.80953577409684,106.43926408147749,111.79146121422461,128.33521474289392,111.26595839835062,126.40837108468929,158.3860442217188,112.74529787196542,159.96255266934082,118.52582884657937,161.81474568141886,105.02764889413777,166.26858645982873,138.49493584979118,110.36597026964645,116.510043207531,110.36597026964645,123.63200416351489
1328,81.33928100243577,142.71828286699886,81.33928100243577,142.71828286699886,117.80790407961294,148.6055960137984,174.6106637576505,142.71828286699886,151.81843556763397,90.40385885984143,105.8616672557908,109.47682594578424,104.59013611672796,104.20905408395242,154.54314515134007,98.39634030537938,156.54126551272458,104.57234869511323,161.63025052755836,90.48948527178409,166.89516193080783,130.91120800427234,103.31648104895515,81.19334600105182,103.31648104895515,99.68337174946191
1329,78.45928183790558,142.71828286699886,78.45928183790558,142.71828286699886,118.37239734001255,148.6055960137984,177.27496537374194,142.71828286699886,153.8429136537748,89.4956223319394,106.7007104223548,109.2026413335874,105.080427636594,103.73265832026041,157.17808786434807,98.91386376090091,159.11511044079464,104.3838467742279,163.3839906802909,87.2050123991256,169.82787654485065,130.72956069869196,103.3236118850987,81.19334600105182,103.3236118850987,97.80174773929514
1330,81.02107159410448,141.93330778075892,81.02107159410448,141.93330778075892,119.40086253157543,146.83940206975853,174.40799169983913,141.93330778075892,156.9695534944471,88.85872160569596,104.07366962973789,97.25773019232207,103.89496731938414,96.00681401984586,159.58096504053265,97.9657959503275,161.0797066325833,102.61879950293451,166.78174207244632,88.85872160569596,169.47871521920945,132.2833830216566,103.45316830092209,82.32329628718963,103.45316830092209,94.67684463664165
1331,82.50869090638322,150.07742430049828,82.50869090638322,150.07742430049828,116.4706784208509,150.07742430049828,173.38137217324646,150.07742430049828,162.2008796079133,106.49575860434904,112.7490303690174,139.226478963906,109.01345902363319,127.66399622819296,163.2681857065945,112.36594214709567,165.5806822537371,121.08227528632551,166.91692012459032,105.14345574714031,171.27298144670354,141.00532246170803,107.41249987561136,107.20729600346985,107.13031904487887,122.16203268691604
1332,79.17233911394334,143.3070141816788,79.17233911394334,143.3070141816788,116.35197255039691,149.19432732847832,175.2545405841263,143.3070141816788,153.18939882104473,88.75846149431128,104.33446611114653,109.14529431686276,101.94681902382068,101.61502273375817,155.39338074780704,96.10506791685233,158.51568847738702,105.65565626615576,162.73047584756085,86.4678515614975,168.24994198725398,129.16479681828721,101.30318709548305,81.78361088551895,101.30318709548305,98.39047905397507
1333,79.33651577989158,144.28823303947874,79.33651577989158,144.28823303947874,122.31105072715795,151.1567650440782,176.27808790615376,144.28823303947874,148.4274621342106,92.09856657290982,103.48120133382025,98.04187378618458,104.60403661695385,101.15369973275767,153.25639924499635,102.68508254655546,154.86019984595117,106.21392120443736,157.67683820625345,88.8231907214784,168.48612397901286,135.00181551873695,102.30505502661492,81.18764796430875,102.30505502661492,94.66157599604055
1334,79.79824740218041,142.2276734380989,79.79824740218041,142.2276734380989,118.91437950830033,149.09620544269836,176.31568268959586,142.2276734380989,158.49515607660743,94.61424695699577,105.37454611110394,101.87719488611614,105.85087698618023,103.41823902331295,161.15722799374217,103.32149185774902,162.52206804014617,107.78568249734157,168.09292479212502,92.57417823912124,170.53326767749013,128.3928287624576,104.92345414761876,81.51041533689727,104.92345414761876,100.30405025715736
1335,78.0500741114003,142.47297815254888,78.0500741114003,142.47297815254888,116.3065571397769,149.34151015714835,177.12250194621618,142.47297815254888,156.6349618185571,87.37322930040449,100.81259330933537,95.68335535679347,100.81259330933537,95.50270044252414,159.34478553259697,96.22532009960146,162.0546092466369,104.53544615599044,166.23273053407468,85.33316058252996,171.6293197029111,127.83993009673348,99.7570747732564,81.75646607251026,99.7570747732564,91.62660631405433
1336,79.86532899833016,142.47297815254888,79.86532899833016,142.47297815254888,120.11351081377734,149.34151015714835,175.493503148005,142.47297815254888,163.32789939075872,102.36758718475852,106.78291122445972,114.83277626934202,104.07308751041981,105.61937564160641,163.86986413356675,104.35479124172113,163.9093959290043,104.2695766595186,173.140087968758,102.36758718475852,170.9154057900704,128.56254975381077,102.62784819626522,81.42787102785312,102.62784819626522,100.38038312779594
1337,73.70677616748908,142.66922192410885,73.70677616748908,142.66922192410885,114.24465833964251,145.02414718282867,181.4581500989373,142.66922192410885,157.46203968511364,84.58089400059507,105.49788134071677,115.4955229044329,106.51413745319455,118.54616215520778,159.19889998847452,90.3704283451313,160.9357602918354,95.96697821151636,161.62425891753293,83.10697486745093,174.63765824057123,128.58135501907063,105.32685955154543,107.53833518288783,105.32685955154543,114.91816302016007
1338,79.50631354080953,142.47297815254888,79.50631354080953,142.47297815254888,118.04539897118923,149.53775392870833,175.9961847128527,142.47297815254888,157.00727176235034,88.8184686145591,105.8819310241311,106.70330512722234,105.1593113670538,103.99348141318247,159.17513073358225,97.48990449948673,160.80102496200618,103.45151667037447,166.63918279962908,86.94621476954586,170.7370452468191,133.25957752481327,104.24650061623132,81.95270984407026,104.24650061623132,101.41527649653548
1339,71.85002036878751,143.01264852433883,71.85002036878751,143.01264852433883,114.6408971396024,149.65598099104068,184.00510377722472,142.81725639296522,157.4317739104173,83.4180484553957,100.26954012305134,103.4586451751467,100.76805581207793,104.71579077511636,160.16726374964747,91.42912584171266,161.73040080063618,96.50932125742585,165.2649397197029,79.3403604335731,178.1433398360172,132.46147343016528,99.3574259860576,81.81672730039952,99.3574259860576,100.2777251593633
1340,79.3810111489376,142.32579532387888,79.3810111489376,142.32579532387888,115.7817318939491,141.93330778075892,175.9598844428184,142.32579532387888,153.9205424544378,87.98170353464721,110.59214494680715,120.8451914747569,110.40855004211379,120.11081185598348,155.82834949365065,93.68353774455764,157.54607126285688,98.81726696636039,155.6451663014402,87.04530918718487,170.62767878153272,133.88042970798477,109.59708507535187,107.72496261286787,109.59708507535187,116.17239980916543
1341,81.12345171964257,143.06170946722884,81.12345171964257,143.06170946722884,118.55473231994141,147.96780375622845,174.965004454859,143.06170946722884,156.7934978718157,92.37012515169538,104.63259227177403,94.57410707845771,104.63259227177403,94.57410707845771,159.18114495914153,100.6350573770541,159.91580560139568,105.59401671226934,166.45661725744714,90.66625648620155,170.93571523520725,133.3274559573619,103.49715334403048,79.8999222477396,103.49715334403048,89.74446595260177
1343,74.04494080197937,142.0804906094289,74.04494080197937,142.0804906094289,114.05472435547195,143.0617094672288,180.5224897828387,142.0804906094289,152.95002597318134,86.37203927327936,104.40478993825883,114.22109558304888,106.73940896319499,121.80626733627284,154.77653257436657,90.93830577624243,156.96834049578882,96.60047623991665,156.11128449634498,85.03016464266841,174.50280386716707,131.1214510023175,103.7803290419027,109.7020540326202,106.73940896319499,121.80626733627284
1344,86.7412261704066,168.76964354158682,86.7412261704066,168.76964354158682,136.4787046870912,138.3027980068992,136.4787046870912,139.33307780758912,131.73453160365256,76.33995726695487,130.10398120196282,122.44517522570047,128.7882056021807,119.17208060838462,133.1227293855885,88.52401282806356,133.83467143570735,94.77264800657565,134.62889637563077,76.8763960694768,136.41709280258766,116.85429111861072,136.4787046870912,82.92248993024187,136.4787046870912,138.3027980068992
1345,82.32625804226412,157.97623610578765,82.32625804226412,157.97623610578765,110.78306559461943,152.3832886163281,172.8451583504646,157.97623610578765,153.4177136913999,98.28428500680482,104.50347598528899,129.78837030904577,104.50347598528899,129.78837030904577,163.57363592699073,127.09394196082778,154.66129600596207,102.22229566958494,156.31940575871158,76.31433078287364,168.3407014661456,140.98061114010503,103.55906373141036,76.14095267267074,103.55906373141036,127.19020017623916
1348,79.71811977773383,141.93330778075892,79.71811977773383,141.93330778075892,120.46381316361162,148.80183978535837,176.32460273816125,141.93330778075892,156.85250211814142,87.01796297634695,106.27257927197252,102.733867574978,104.46615345603789,96.23073463761344,158.83957051566946,94.24366624008536,161.54920923957138,102.91451015657148,164.7022529805408,87.01796297634695,174.91676027748747,139.04302647526356,103.37433402491726,81.5660102539031,103.37433402491726,92.90467219602986
1349,76.57738612302194,148.4093522422384,76.57738612302194,148.4093522422384,117.26678641240514,152.33422767343802,180.08858801904694,148.20952366714957,154.91018755785166,89.4599225910273,103.95390091019456,108.44363722446815,103.35441518492802,106.64518004866848,160.50538766033952,105.64603717322423,162.10401626105033,110.2420944002678,161.3475624686056,82.05456986825881,172.49510216567057,138.218094912707,102.63587427419105,77.79389426627267,102.63587427419105,104.47867039534913
1350,80.4158565234715,143.79762361057877,80.4158565234715,143.79762361057877,116.98053583495872,148.70371789957838,175.33362130832015,143.79762361057877,157.6788502960433,88.63630353737247,104.93199877822985,97.55126435728461,104.74627042781502,96.0654375539659,158.97894874894715,94.76533910106205,162.50778740682904,107.58059527968574,169.2563093839562,90.78205874746016,169.19400802176312,129.86799732946608,104.34395993436965,80.19902519520585,104.34395993436965,93.9686942526163
1351,79.13305068468026,144.09198926791873,79.13305068468026,144.09198926791873,117.48748575886556,148.99808355691835,175.84057123222703,144.09198926791873,158.70023418189703,88.24553887902714,105.55505654567695,97.31305429838841,104.93671815819852,94.63473649088178,160.47211549651286,94.63473649088178,164.26020814706487,108.2941573091656,170.27769326980987,90.39129408911481,171.02754430118418,131.0175694444324,104.85090985827651,80.4941881500284,104.85090985827651,94.26305990995627
1352,80.60317264061129,143.69950172479878,80.60317264061129,143.69950172479878,119.38646371594555,150.56803372939822,176.78776689724108,143.69950172479878,158.22970319098363,87.99105038864924,113.29764080182693,117.39780666773147,110.92318222028612,106.6214177207386,160.3932690396615,96.06558806143603,162.2480177135911,103.51635649872372,167.8928225766151,86.2871817231554,169.9193454385691,131.2792568367392,110.00992891969352,82.6559113669484,110.00992891969352,104.06430847907927
1353,79.76720711255017,142.47297815254888,79.76720711255017,142.47297815254888,118.52189196518034,149.34151015714835,175.92319514647585,142.47297815254888,159.97798904813087,91.88960215713763,105.23955002452512,103.81282649891313,106.22912051978216,106.4715214636315,161.74332083269724,97.66374224717987,163.68372684383218,104.01052432962297,169.57575776364843,89.8495334392631,172.26252321844504,131.09171855358136,104.60128635307365,81.75646607251026,104.60128635307365,100.79458907847454
1354,79.80800027279396,141.24645458029897,79.80800027279396,141.24645458029897,118.67842085090075,141.24645458029897,174.3822154082024,141.24645458029897,162.0160312349074,85.91072621225273,111.10008947772747,98.28612872267841,110.39292361998884,94.75029943398536,163.0767800215153,93.68955064737744,164.13752880812322,100.23083483145959,171.79088147298663,85.05553762875715,170.50202152777072,129.2246349987426,109.88645853695255,83.40209977948045,109.88645853695255,91.38475855044055
1357,75.87879321116336,153.756995017248,75.87879321116336,153.756995017248,119.37372053412778,153.756995017248,182.4471617582467,154.20288777267513,173.52930664970415,74.83397730664657,110.43548175676568,111.84307600709806,108.87485711277074,103.59406003169623,170.85395011714138,98.24334696657071,172.19162838342277,105.15468467569119,183.26835666197624,73.63817232727828,175.53582404912618,120.09209198249992,107.84733227813669,89.14149543456647,107.84733227813669,99.52960177457354
1358,84.79825192675756,149.7339977002683,84.79825192675756,149.7339977002683,123.52846157340133,146.0544269835186,172.5894044633975,149.7339977002683,156.05151121851452,87.47558054682719,115.66290632293942,127.3350770813249,112.13551724909004,118.69297385039397,157.46246684805428,110.75634843423293,159.75526974605634,116.75290985977682,165.40956178929054,84.52499853559323,164.16450608836806,125.92412145178515,110.76159075965758,100.86206678655228,110.76159075965758,115.23247431591324
